@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.284821,0.528827,0.281458,0.243867,0.373362,0.285361,0.470811,0.29854,0.199243,0.338616,0.115782,0.13696,0.361714,0.186847,0.179028,0.171276,0.20303,0.080976,0.075112,0.197886,0.082451,0.178547,0.204228,0.149874,0.153193,0.073286,0.195353,0.07913,0.043199,0.101148,0.08712,0.163998,0.097454,0.126011,0.097321,0.119038,0.161324,0.07705,0.031849,0.049418,0.09863,0.14108,0.061352,0.094879,0.145203,0.184822,0.127238,0.055023,0.173783,0.194365,0.133657,0.098807,0.186592,0.205539,0.105086,0.070109,0.246715,0.139265,0.068425,0.114873,0.232978,0.232714,0.044674,0.071435,0.213415,0.087993,0.090375,0.137887,0.240761,0.182757,0.089036,0.050286,0.18903,0.248477,0.253314,0.196151,4
0.23248,0.383151,0.332682,0.411827,0.262213,0.268121,0.338404,0.339308,0.116272,0.2475,0.147522,0.149686,0.214969,0.274113,0.168795,0.190956,0.198094,0.107291,0.046122,0.143609,0.160241,0.120007,0.129906,0.15745,0.095271,0.108478,0.099454,0.122875,0.120744,0.089583,0.117254,0.113019,0.049339,0.111724,0.111434,0.115397,0.089567,0.051861,0.068973,0.103027,0.081605,0.102172,0.07426,0.045027,0.11726,0.090512,0.026492,0.053159,0.111202,0.105015,0.065554,0.033815,0.101803,0.091117,0.048133,0.075211,0.100568,0.09154,0.022309,0.071572,0.076391,0.099234,0.068521,0.063525,0.112598,0.126212,0.110007,0.125305,0.217699,0.062646,0.053792,0.209368,0.139144,0.191137,0.313132,0.178512,4
0.285654,0.566441,0.265697,0.356412,0.210933,0.337803,0.398776,0.379408,0.250179,0.30363,0.26029,0.044019,0.213446,0.316746,0.242172,0.162372,0.163397,0.166705,0.112929,0.154176,0.155743,0.111816,0.112649,0.131389,0.199953,0.195573,0.036854,0.083304,0.187073,0.135755,0.11754,0.071434,0.135505,0.071437,0.196579,0.071867,0.070295,0.071307,0.078774,0.151551,0.147078,0.094184,0.030896,0.09739,0.131885,0.158715,0.114507,0.048642,0.116505,0.138762,0.104944,0.049794,0.1362,0.05356,0.080743,0.058032,0.201165,0.155721,0.086671,0.087453,0.143945,0.07116,0.021858,0.074166,0.099889,0.082146,0.07952,0.091265,0.227482,0.118452,0.095814,0.071052,0.19014,0.128464,0.202311,0.193717,4
0.212445,0.557481,0.181439,0.288631,0.302295,0.230251,0.511472,0.299157,0.422584,0.351005,0.03869,0.14929,0.218656,0.154448,0.180462,0.051255,0.179527,0.145105,0.183349,0.149091,0.037934,0.233905,0.062464,0.037413,0.15603,0.114762,0.149598,0.101996,0.178091,0.036378,0.10307,0.179801,0.027494,0.108436,0.030895,0.157376,0.162336,0.099624,0.122625,0.054444,0.166183,0.096609,0.053729,0.132443,0.071269,0.061925,0.118554,0.101637,0.121711,0.109939,0.079773,0.112468,0.147645,0.083617,0.165853,0.118621,0.13339,0.101952,0.143894,0.125171,0.216734,0.148833,0.086735,0.105066,0.173264,0.081067,0.209767,0.109518,0.186336,0.089916,0.028455,0.085953,0.231065,0.235605,0.265574,0.251934,4
0.266176,0.58756,0.299666,0.390202,0.318961,0.312352,0.467799,0.275035,0.327631,0.239799,0.030968,0.114717,0.271149,0.251759,0.118898,0.180318,0.179013,0.07699,0.033511,0.142026,0.081436,0.066541,0.121782,0.181516,0.04104,0.11293,0.169133,0.098701,0.030852,0.132223,0.089465,0.018559,0.106418,0.166269,0.031199,0.100404,0.125421,0.130177,0.024722,0.109767,0.100891,0.038333,0.091862,0.145121,0.044904,0.094052,0.168936,0.114264,0.097182,0.157805,0.158718,0.187553,0.096134,0.121343,0.207849,0.132326,0.149261,0.203563,0.139502,0.146592,0.16382,0.199924,0.23541,0.121252,0.162287,0.164174,0.138109,0.139502,0.264161,0.189147,0.09828,0.025828,0.221796,0.356543,0.338779,0.27959,4
0.300218,0.544753,0.330332,0.288932,0.327965,0.278174,0.467875,0.238681,0.206834,0.376038,0.168596,0.118787,0.377368,0.179601,0.151807,0.217915,0.152343,0.092156,0.160936,0.275455,0.069015,0.122752,0.199718,0.095986,0.171514,0.140641,0.171505,0.125906,0.154653,0.247283,0.048471,0.087611,0.160906,0.052656,0.130196,0.09688,0.162474,0.089532,0.10278,0.198784,0.019356,0.089336,0.14646,0.121665,0.12027,0.102578,0.087596,0.059876,0.179608,0.139186,0.136267,0.071589,0.106296,0.095141,0.071661,0.073569,0.208702,0.095291,0.116597,0.070678,0.149601,0.128057,0.019628,0.105158,0.170945,0.116655,0.113778,0.10827,0.206193,0.186556,0.119058,0.08727,0.175057,0.237296,0.242293,0.209143,4
0.210568,0.589281,0.103515,0.420389,0.318749,0.350595,0.414987,0.361408,0.303105,0.303962,0.20036,0.098045,0.240202,0.107846,0.182647,0.081943,0.239478,0.256358,0.056819,0.136731,0.121198,0.198447,0.196182,0.144146,0.065669,0.098882,0.166725,0.256763,0.143725,0.058734,0.037029,0.149595,0.234341,0.165526,0.0245,0.044725,0.157825,0.16797,0.194151,0.070052,0.052291,0.136994,0.208963,0.193833,0.030738,0.055022,0.084063,0.124196,0.023032,0.084987,0.089487,0.115642,0.061592,0.127531,0.146757,0.119101,0.089548,0.098161,0.102578,0.09576,0.168882,0.193456,0.143258,0.151495,0.12459,0.117936,0.046475,0.029434,0.21334,0.170463,0.20729,0.124303,0.243872,0.148391,0.08344,0.195127,4
0.028536,0.503422,0.368545,0.04423,0.170143,0.304667,0.213202,0.399576,0.091663,0.15142,0.180452,0.221389,0.030481,0.211067,0.140881,0.135449,0.173359,0.108213,0.047078,0.13987,0.121298,0.12199,0.141281,0.021093,0.134359,0.13433,0.089514,0.096338,0.06471,0.119476,0.136729,0.079441,0.078671,0.076813,0.103836,0.137653,0.079352,0.037384,0.080007,0.097101,0.125942,0.092468,0.020105,0.08958,0.086176,0.105079,0.050002,0.052975,0.084872,0.109699,0.071541,0.078399,0.081049,0.112709,0.068965,0.056785,0.077299,0.106428,0.056725,0.058208,0.079323,0.077667,0.088341,0.035015,0.09619,0.03549,0.143277,0.051899,0.144137,0.029871,0.209069,0.047207,0.240144,0.158157,0.200873,0.202781,4
0.289466,0.50775,0.238667,0.335799,0.212343,0.259325,0.514165,0.298652,0.231324,0.311748,0.121228,0.096599,0.300652,0.330013,0.129619,0.05946,0.245582,0.152397,0.158804,0.026057,0.084749,0.081973,0.080284,0.250033,0.078911,0.156695,0.054316,0.18009,0.11188,0.084345,0.037669,0.083783,0.156229,0.087077,0.076906,0.04288,0.140809,0.084026,0.149456,0.016996,0.074745,0.096049,0.148399,0.128763,0.05393,0.044125,0.077786,0.103152,0.046664,0.067982,0.038808,0.091903,0.044454,0.022421,0.059994,0.093322,0.122041,0.100196,0.168358,0.170949,0.138851,0.103185,0.073056,0.053503,0.088091,0.179133,0.182774,0.176748,0.275767,0.185834,0.150006,0.020112,0.142714,0.076364,0.126549,0.141004,4
0.367915,0.516293,0.395072,0.301002,0.147507,0.384088,0.339245,0.359911,0.074239,0.249334,0.124471,0.11801,0.299694,0.335874,0.233959,0.166961,0.132529,0.148218,0.112905,0.157053,0.181103,0.014531,0.093233,0.222133,0.159183,0.08672,0.076589,0.123497,0.05008,0.131418,0.045208,0.101155,0.039238,0.106081,0.110297,0.05743,0.059105,0.078086,0.077547,0.111938,0.034913,0.05411,0.07218,0.03508,0.151765,0.160999,0.077604,0.056051,0.159048,0.143098,0.100549,0.013365,0.152819,0.118249,0.056588,0.021301,0.160117,0.102263,0.017408,0.068743,0.195881,0.134826,0.066374,0.052559,0.168512,0.152843,0.067036,0.029992,0.142834,0.091032,0.090578,0.130005,0.088375,0.071474,0.182841,0.163779,4
0.122608,0.539362,0.209433,0.384615,0.39162,0.335389,0.353861,0.371301,0.235428,0.166532,0.277438,0.144481,0.159656,0.079075,0.187716,0.169734,0.263675,0.231137,0.148796,0.09203,0.232404,0.279261,0.097335,0.081828,0.101881,0.201609,0.147354,0.182615,0.147046,0.08166,0.048331,0.163373,0.232624,0.186598,0.082859,0.036894,0.165877,0.226516,0.179531,0.050386,0.046421,0.122631,0.167565,0.162431,0.082059,0.133436,0.132935,0.068777,0.096212,0.103025,0.025469,0.018454,0.038116,0.037314,0.038655,0.126143,0.059105,0.074093,0.134729,0.165944,0.067969,0.146205,0.133176,0.144795,0.027109,0.097157,0.113899,0.131407,0.170993,0.254554,0.251376,0.312932,0.470732,0.266175,0.417802,0.090035,4
0.200468,0.640025,0.128792,0.494181,0.1596,0.154477,0.473327,0.128987,0.543339,0.241037,0.046326,0.252978,0.11054,0.085418,0.222934,0.008359,0.147883,0.103638,0.167246,0.147707,0.019679,0.143275,0.03488,0.184144,0.080551,0.065129,0.166282,0.018616,0.144942,0.059016,0.101684,0.123052,0.033753,0.123008,0.061922,0.107158,0.093965,0.036897,0.12083,0.056145,0.087921,0.065288,0.0542,0.109569,0.143991,0.089751,0.070872,0.10077,0.118537,0.085222,0.105353,0.12139,0.116466,0.083807,0.109528,0.158445,0.153746,0.062347,0.082749,0.103622,0.183438,0.075996,0.102965,0.074466,0.178693,0.124816,0.102922,0.089199,0.154478,0.149269,0.083145,0.159064,0.152364,0.122792,0.070529,0.106257,4
0.054392,0.673952,0.319214,0.443981,0.054032,0.239779,0.067502,0.344791,0.065035,0.053247,0.144945,0.061112,0.114147,0.050123,0.05302,0.129461,0.094518,0.083765,0.095279,0.071791,0.124091,0.109862,0.051066,0.138229,0.094071,0.114894,0.10145,0.073592,0.115564,0.096814,0.091922,0.11331,0.062236,0.103771,0.078228,0.092013,0.11432,0.066462,0.085938,0.061134,0.094897,0.097334,0.041975,0.070194,0.092388,0.097727,0.05761,0.015002,0.110392,0.082189,0.026609,0.034167,0.100563,0.064176,0.046562,0.096503,0.07031,0.07041,0.111484,0.171327,0.066008,0.111252,0.191316,0.164196,0.094793,0.16291,0.221823,0.064152,0.132824,0.289159,0.085211,0.217591,0.228722,0.21277,0.17856,0.085994,4
0.29251,0.52177,0.29263,0.265594,0.111515,0.332564,0.277061,0.457554,0.148648,0.181362,0.156906,0.108028,0.133932,0.213459,0.213258,0.048311,0.036739,0.20996,0.183873,0.18612,0.061091,0.108647,0.132087,0.113203,0.124164,0.101101,0.093743,0.028701,0.165153,0.070722,0.131293,0.032553,0.028946,0.159739,0.075961,0.109001,0.04092,0.077794,0.090006,0.10707,0.044083,0.055414,0.087985,0.029427,0.073028,0.104774,0.106315,0.010245,0.118292,0.075535,0.11725,0.070804,0.153066,0.12354,0.101458,0.07125,0.152259,0.155,0.064319,0.00954,0.141921,0.157806,0.111427,0.057075,0.186503,0.124453,0.087157,0.03007,0.170288,0.04986,0.092659,0.159904,0.093143,0.154372,0.175438,0.184456,4
0.321961,0.615047,0.37581,0.415079,0.059833,0.336567,0.407764,0.305922,0.213181,0.185798,0.137962,0.069633,0.302088,0.338716,0.229431,0.115965,0.223568,0.14971,0.101096,0.143014,0.152399,0.119287,0.05914,0.299789,0.015295,0.085617,0.037968,0.151425,0.179399,0.065583,0.008161,0.079834,0.083924,0.091209,0.056868,0.03676,0.053033,0.012396,0.187582,0.011043,0.014655,0.079591,0.070432,0.130629,0.090273,0.079021,0.103821,0.097903,0.087625,0.105415,0.098614,0.078114,0.05682,0.071341,0.03772,0.032366,0.092719,0.105484,0.086432,0.086267,0.118013,0.181431,0.153119,0.117195,0.118402,0.132469,0.139433,0.063602,0.100644,0.06307,0.074441,0.042502,0.087288,0.051575,0.069064,0.047078,4
0.286532,0.497607,0.352144,0.308156,0.13415,0.296569,0.372326,0.355994,0.141096,0.239422,0.118659,0.060818,0.151179,0.261554,0.267739,0.079719,0.10394,0.228802,0.104941,0.192647,0.15421,0.091029,0.107363,0.194582,0.092175,0.173037,0.047192,0.065473,0.178189,0.096191,0.105724,0.055721,0.137716,0.047278,0.13406,0.065865,0.038153,0.123671,0.116735,0.119556,0.133492,0.030463,0.075927,0.166349,0.100876,0.127453,0.060188,0.057698,0.070807,0.103301,0.084759,0.048205,0.081552,0.049169,0.031729,0.088369,0.14844,0.09116,0.050453,0.08171,0.167422,0.182089,0.092408,0.012322,0.174129,0.115026,0.032432,0.11795,0.159835,0.059897,0.126097,0.179555,0.079723,0.108155,0.206408,0.089821,4
0.207969,0.612304,0.113593,0.389047,0.239049,0.388303,0.262492,0.472559,0.188305,0.203222,0.328599,0.127097,0.156044,0.105936,0.115422,0.234125,0.229228,0.122981,0.227675,0.129899,0.175997,0.19819,0.154045,0.115872,0.124127,0.137251,0.249447,0.11518,0.096187,0.125345,0.080497,0.176998,0.157365,0.118705,0.14841,0.104009,0.117714,0.159463,0.137416,0.115723,0.139199,0.066752,0.16901,0.09856,0.100298,0.061259,0.081667,0.033706,0.126771,0.076805,0.058911,0.015304,0.097113,0.097758,0.025959,0.058305,0.089829,0.065287,0.013944,0.083745,0.128463,0.095956,0.084192,0.075322,0.058421,0.107972,0.109238,0.142974,0.149561,0.096041,0.087237,0.128343,0.306519,0.226376,0.331324,0.219204,4
0.348965,0.5004,0.417442,0.304769,0.135543,0.297018,0.427289,0.481723,0.156404,0.212036,0.137429,0.047023,0.169697,0.376623,0.198675,0.066098,0.079541,0.232516,0.136406,0.087664,0.049849,0.099494,0.095328,0.111714,0.054052,0.029356,0.09505,0.029064,0.103505,0.069002,0.030434,0.063236,0.105124,0.077447,0.025374,0.063054,0.073785,0.099484,0.036596,0.020758,0.067244,0.052188,0.071277,0.031483,0.042819,0.124207,0.144626,0.147617,0.059064,0.067706,0.102584,0.110155,0.131593,0.11344,0.090345,0.020301,0.132611,0.181654,0.182714,0.158931,0.050093,0.092461,0.115249,0.141806,0.14033,0.118755,0.074952,0.046575,0.213714,0.204614,0.217954,0.15518,0.175065,0.175191,0.231811,0.202869,4
0.28723,0.584007,0.305707,0.343701,0.267598,0.262112,0.474337,0.344624,0.241156,0.279923,0.053139,0.117818,0.326496,0.170958,0.066421,0.081179,0.219104,0.171252,0.033482,0.047054,0.198054,0.082237,0.098353,0.167032,0.103,0.08075,0.137643,0.13143,0.067583,0.045593,0.123305,0.126656,0.026063,0.071783,0.122314,0.101634,0.007994,0.11659,0.11525,0.117096,0.038906,0.110502,0.094857,0.055753,0.074392,0.053653,0.120353,0.086605,0.086894,0.076317,0.076702,0.166215,0.09887,0.06507,0.168021,0.131232,0.091941,0.132216,0.189398,0.178076,0.058269,0.201992,0.188623,0.154056,0.207149,0.111555,0.125914,0.025693,0.21138,0.26397,0.178905,0.119259,0.178423,0.226531,0.188854,0.206625,4
0.255279,0.529236,0.329445,0.242948,0.377601,0.238556,0.575319,0.218503,0.366867,0.27623,0.081708,0.136745,0.280899,0.260839,0.091518,0.17879,0.20498,0.111857,0.062721,0.089234,0.150626,0.135447,0.042076,0.245542,0.03546,0.152549,0.099704,0.146184,0.052737,0.152646,0.092685,0.104627,0.108091,0.160966,0.047442,0.110263,0.078273,0.154802,0.007396,0.137194,0.04114,0.109001,0.117909,0.046336,0.01797,0.056318,0.139708,0.090135,0.092816,0.137357,0.093339,0.153571,0.072768,0.111177,0.226245,0.098645,0.116604,0.176269,0.120792,0.206526,0.206046,0.227304,0.186482,0.082276,0.16904,0.196246,0.159096,0.161386,0.238446,0.209815,0.021316,0.028728,0.228258,0.249329,0.278687,0.149005,4
0.352424,0.593177,0.383822,0.367377,0.177694,0.323535,0.371882,0.445652,0.098675,0.214952,0.088608,0.049488,0.274009,0.272739,0.157564,0.106426,0.139326,0.272095,0.080124,0.089416,0.131966,0.058859,0.079829,0.260506,0.110839,0.06675,0.013795,0.160193,0.145319,0.064564,0.0152,0.115018,0.11506,0.109143,0.011859,0.052603,0.130802,0.091016,0.136286,0.04167,0.088912,0.068198,0.14896,0.020951,0.056249,0.122726,0.097378,0.089726,0.099788,0.108766,0.134601,0.090402,0.091395,0.102805,0.107147,0.079365,0.081567,0.118764,0.078045,0.097371,0.155968,0.076383,0.077572,0.046472,0.179508,0.149221,0.10075,0.07342,0.151754,0.228506,0.159574,0.201991,0.088602,0.19246,0.191871,0.171581,4
0.055984,0.683421,0.211139,0.431294,0.13505,0.187714,0.280084,0.202112,0.385427,0.135636,0.119268,0.16331,0.039988,0.204531,0.138798,0.094038,0.122761,0.058747,0.111149,0.145901,0.096735,0.055556,0.048418,0.037043,0.15633,0.106798,0.056022,0.083368,0.011354,0.167515,0.115883,0.037515,0.087347,0.058461,0.17618,0.127811,0.042974,0.063214,0.095076,0.179617,0.142625,0.062967,0.045931,0.097281,0.151454,0.069311,0.054867,0.055004,0.151933,0.063109,0.046654,0.034872,0.153084,0.058956,0.048179,0.02392,0.151915,0.053532,0.048703,0.026093,0.149522,0.049746,0.067972,0.041212,0.139961,0.052884,0.072912,0.074471,0.154764,0.022638,0.11158,0.116256,0.185699,0.114716,0.144588,0.207555,4
0.190022,0.570268,0.222399,0.479538,0.2067,0.179986,0.437693,0.214757,0.393617,0.291011,0.114802,0.202874,0.114423,0.047292,0.240852,0.099871,0.142384,0.158029,0.026828,0.144128,0.093039,0.128802,0.117853,0.077324,0.096835,0.05883,0.124335,0.072858,0.042475,0.107349,0.033934,0.111843,0.072408,0.063851,0.117442,0.041285,0.090993,0.106797,0.041645,0.102998,0.071389,0.072223,0.135873,0.03684,0.031045,0.12324,0.015992,0.124774,0.035816,0.129776,0.027843,0.166039,0.072543,0.157292,0.077169,0.141566,0.069455,0.23194,0.123984,0.055491,0.040306,0.206481,0.116468,0.116278,0.069083,0.122267,0.094014,0.089405,0.08466,0.202945,0.185214,0.118361,0.066539,0.243544,0.129587,0.1585,4
0.164309,0.611788,0.178857,0.379129,0.291094,0.270165,0.510585,0.237646,0.380327,0.335965,0.073029,0.067482,0.204529,0.196194,0.067392,0.132356,0.198858,0.127814,0.088109,0.129715,0.139068,0.100343,0.030415,0.103651,0.031838,0.07653,0.141964,0.060167,0.1574,0.024491,0.112366,0.104669,0.076158,0.052122,0.087002,0.154879,0.031218,0.059878,0.136647,0.107219,0.095806,0.095458,0.101129,0.026257,0.05602,0.1307,0.144297,0.129806,0.072795,0.153466,0.18201,0.100758,0.09156,0.186762,0.138381,0.115216,0.204786,0.154237,0.144318,0.06095,0.152417,0.238564,0.09989,0.116347,0.235973,0.129491,0.126571,0.126492,0.198813,0.25682,0.029077,0.120273,0.218068,0.263261,0.22623,0.123131,4
0.270977,0.507297,0.324783,0.279188,0.250154,0.311099,0.47982,0.271631,0.211987,0.378849,0.090916,0.033563,0.324852,0.228608,0.182734,0.232624,0.156557,0.090426,0.051659,0.252397,0.070193,0.022891,0.172174,0.101633,0.191546,0.112619,0.112892,0.107412,0.03059,0.201781,0.092094,0.067179,0.055675,0.084299,0.19005,0.025065,0.0642,0.098475,0.027223,0.124601,0.046785,0.100974,0.052197,0.07019,0.213616,0.077483,0.037548,0.100589,0.161824,0.120782,0.094042,0.067203,0.23599,0.070553,0.022481,0.106936,0.211934,0.1093,0.113,0.056221,0.156379,0.066458,0.033771,0.154983,0.239085,0.100907,0.074094,0.040138,0.136932,0.120496,0.026768,0.152003,0.152969,0.122921,0.1844,0.123711,4
0.395772,0.481074,0.372729,0.243179,0.291702,0.230738,0.477967,0.352505,0.089366,0.227623,0.052208,0.144285,0.3327,0.240399,0.041978,0.162493,0.170752,0.024423,0.172798,0.145407,0.146948,0.087688,0.185607,0.087604,0.117334,0.07569,0.188823,0.042473,0.04648,0.056534,0.165174,0.067712,0.151233,0.10883,0.143363,0.055318,0.155706,0.095632,0.043807,0.06872,0.170747,0.053428,0.082653,0.127713,0.139332,0.020892,0.076065,0.007402,0.061787,0.103196,0.054894,0.083736,0.099515,0.103634,0.062696,0.086871,0.087648,0.035126,0.114236,0.056821,0.057258,0.135411,0.114008,0.132055,0.218668,0.190021,0.243534,0.246145,0.214237,0.265162,0.123345,0.054309,0.152844,0.054222,0.080692,0.19134,4
0.340208,0.546799,0.361378,0.331527,0.288475,0.353402,0.381573,0.255209,0.17375,0.325538,0.195197,0.148808,0.396853,0.141635,0.198142,0.321025,0.018819,0.073905,0.207351,0.258811,0.153929,0.181053,0.158074,0.009024,0.136655,0.251156,0.027974,0.087531,0.141839,0.247468,0.150197,0.14254,0.104071,0.074967,0.132124,0.251377,0.061948,0.043583,0.116446,0.173278,0.131976,0.143273,0.050334,0.045772,0.062964,0.060976,0.112907,0.037578,0.069939,0.132383,0.067217,0.100469,0.060161,0.018048,0.133206,0.027278,0.127059,0.069903,0.019404,0.101737,0.032923,0.018597,0.079935,0.051445,0.187084,0.092506,0.057349,0.083902,0.151976,0.129306,0.096953,0.121869,0.112501,0.140037,0.19006,0.134388,4
0.248121,0.670709,0.258486,0.523155,0.116501,0.230685,0.420519,0.308012,0.402322,0.198063,0.189954,0.18036,0.078228,0.034995,0.221459,0.112823,0.107507,0.181344,0.095641,0.163992,0.132718,0.171471,0.150983,0.015241,0.09336,0.204277,0.155504,0.039624,0.076882,0.120924,0.174478,0.110643,0.129219,0.121423,0.119675,0.084364,0.144003,0.165516,0.06337,0.056321,0.106939,0.168524,0.118594,0.092392,0.069511,0.053469,0.08833,0.078674,0.045898,0.072585,0.053427,0.085747,0.022443,0.059933,0.064139,0.094989,0.096985,0.007101,0.097323,0.033832,0.123052,0.076535,0.073883,0.073337,0.11845,0.136702,0.10412,0.140879,0.124506,0.159818,0.113897,0.14334,0.121301,0.137371,0.050816,0.129758,4
0.326096,0.433999,0.387698,0.182853,0.318283,0.317132,0.485866,0.367167,0.015808,0.324403,0.092001,0.099692,0.471881,0.212073,0.084767,0.127487,0.250454,0.035604,0.234838,0.146041,0.112557,0.083697,0.275795,0.163643,0.06776,0.033463,0.230415,0.024577,0.123425,0.032785,0.128092,0.094701,0.128519,0.180676,0.018373,0.159465,0.168219,0.021525,0.042619,0.117078,0.111479,0.117724,0.022364,0.148521,0.07298,0.062515,0.11839,0.048122,0.045579,0.176694,0.081727,0.060106,0.124102,0.106044,0.157621,0.07558,0.140838,0.167136,0.023114,0.055434,0.18686,0.190578,0.168289,0.091442,0.162061,0.058337,0.096766,0.105517,0.211087,0.198761,0.122853,0.030247,0.197896,0.162002,0.273921,0.201602,4
0.270484,0.568041,0.25825,0.342076,0.308084,0.21889,0.528278,0.258965,0.388501,0.333094,0.021393,0.13047,0.280297,0.193884,0.143748,0.073126,0.250139,0.092608,0.109812,0.151591,0.151857,0.152482,0.140453,0.145351,0.075408,0.087973,0.22093,0.049602,0.14263,0.036113,0.167055,0.122286,0.071391,0.132494,0.094289,0.175437,0.128474,0.050869,0.142385,0.079097,0.148774,0.112828,0.104623,0.085636,0.137477,0.103861,0.073512,0.089486,0.101949,0.117138,0.100162,0.094717,0.152546,0.133477,0.041689,0.111341,0.225899,0.129569,0.104522,0.035138,0.161019,0.173969,0.071065,0.147974,0.231804,0.043661,0.052896,0.051839,0.228691,0.165372,0.06075,0.08461,0.161042,0.215667,0.180193,0.240356,4
0.245217,0.503782,0.1557,0.315816,0.119681,0.385952,0.335042,0.472108,0.185446,0.151959,0.254576,0.146889,0.184256,0.277823,0.13411,0.261686,0.143882,0.085416,0.168287,0.089984,0.203952,0.171108,0.11093,0.052122,0.095139,0.184333,0.15308,0.108877,0.02525,0.10716,0.173011,0.201394,0.116993,0.015163,0.060569,0.164381,0.200116,0.15723,0.056186,0.052885,0.118743,0.18802,0.148949,0.088983,0.04968,0.042225,0.052505,0.014741,0.031091,0.089044,0.034241,0.060074,0.025351,0.056037,0.066599,0.041779,0.048803,0.053564,0.052019,0.078854,0.046812,0.06347,0.05299,0.010183,0.067099,0.084731,0.157165,0.186177,0.184037,0.052405,0.065478,0.106177,0.255559,0.130636,0.368165,0.251913,4
0.318459,0.508056,0.248529,0.24763,0.297176,0.35809,0.396983,0.367715,0.155665,0.321821,0.124315,0.051542,0.349223,0.317865,0.154606,0.106008,0.156166,0.134658,0.126366,0.102245,0.049738,0.095265,0.117266,0.233157,0.096584,0.02517,0.020693,0.135626,0.157216,0.031147,0.012309,0.060193,0.09754,0.150604,0.032891,0.012867,0.060185,0.086111,0.176402,0.018075,0.022971,0.076148,0.114411,0.110179,0.04834,0.046548,0.08041,0.042416,0.047128,0.07949,0.121205,0.065749,0.053215,0.116884,0.088214,0.042861,0.123278,0.134663,0.116978,0.034989,0.198277,0.153529,0.110974,0.039937,0.145357,0.101791,0.064327,0.127177,0.235133,0.183844,0.097711,0.027012,0.208862,0.195189,0.250579,0.299045,4
0.289037,0.538247,0.272077,0.327382,0.165716,0.387856,0.359315,0.422048,0.049376,0.233248,0.12764,0.022989,0.411396,0.345746,0.214296,0.114791,0.074618,0.167019,0.2062,0.13536,0.065452,0.07609,0.099834,0.187648,0.079535,0.045514,0.098935,0.106807,0.122294,0.089374,0.020602,0.091701,0.15939,0.127334,0.077994,0.023895,0.048788,0.130688,0.104961,0.035711,0.041475,0.099674,0.108656,0.094709,0.064126,0.090932,0.075036,0.077655,0.097547,0.098883,0.077679,0.065873,0.142477,0.126751,0.116896,0.096069,0.140892,0.099867,0.082211,0.039615,0.119934,0.134802,0.054787,0.075698,0.132505,0.113798,0.055384,0.054785,0.213524,0.136803,0.190879,0.096573,0.196617,0.147423,0.238317,0.230371,4
0.344135,0.448579,0.316973,0.138505,0.120778,0.389984,0.31602,0.389671,0.263829,0.202217,0.204909,0.04507,0.126172,0.325979,0.227843,0.123282,0.124375,0.19,0.131646,0.200464,0.146731,0.083574,0.03394,0.085306,0.147702,0.140733,0.070414,0.02275,0.106934,0.114844,0.117917,0.083965,0.045837,0.079997,0.121719,0.10523,0.053951,0.032954,0.03066,0.132491,0.10261,0.070518,0.032589,0.057363,0.108937,0.042698,0.052248,0.09731,0.134574,0.059317,0.045956,0.1141,0.128256,0.05704,0.00951,0.066966,0.102673,0.043649,0.050807,0.062872,0.107604,0.04786,0.127542,0.135721,0.163129,0.079904,0.093961,0.145685,0.173704,0.040812,0.077383,0.043987,0.12244,0.181775,0.368024,0.313414,4
